geo_join_id,neighborhood,data_value,message
404,Bayside - Little Neck,NA,Estimate is suppressed due to insufficient data.
203,Bedford Stuyvesant - Crown Heights,9.4,
209,Bensonhurst - Bay Ridge,13,Estimate is based on small numbers so should be interpreted with caution.
206,Borough Park,10.4,
208,Canarsie - Flatlands,8.2,
302,Central Harlem - Morningside Heights,9.1,Estimate is based on small numbers so should be interpreted with caution.
306,Chelsea - Clinton,3.5,Estimate is based on small numbers so should be interpreted with caution.
210,Coney Island - Sheepshead Bay,10,Estimate is based on small numbers so should be interpreted with caution.
105,Crotona -Tremont,11.8,
202,Downtown - Heights - Slope,7.6,
207,East Flatbush - Flatbush,11.8,
303,East Harlem,7,Estimate is based on small numbers so should be interpreted with caution.
204,East New York,10.9,
403,Flushing - Clearview,5.4,Estimate is based on small numbers so should be interpreted with caution.
103,Fordham - Bronx Pk,18.7,
406,Fresh Meadows,NA,Estimate is suppressed due to insufficient data.
307,Gramercy Park - Murray Hill,5.8,
201,Greenpoint,16,
308,Greenwich Village - SoHo,3.5,Estimate is based on small numbers so should be interpreted with caution.
106,High Bridge - Morrisania,11.8,
107,Hunts Point - Mott Haven,11.8,
408,Jamaica,11.6,
101,Kingsbridge - Riverdale,8.4,Estimate is based on small numbers so should be interpreted with caution.
401,Long Island City - Astoria,6.9,Estimate is based on small numbers so should be interpreted with caution.
310,Lower Manhattan,6,Estimate is based on small numbers so should be interpreted with caution.
102,Northeast Bronx,8.9,Estimate is based on small numbers so should be interpreted with caution.
104,Pelham - Throgs Neck,14.4,
501,Port Richmond,9.5,
405,Ridgewood - Forest Hills,7.1,Estimate is based on small numbers so should be interpreted with caution.
410,Rockaways,13.9,Estimate is based on small numbers so should be interpreted with caution.
504,South Beach - Tottenville,3,Estimate is based on small numbers so should be interpreted with caution.
409,Southeast Queens,8.9,Estimate is based on small numbers so should be interpreted with caution.
407,Southwest Queens,8.6,Estimate is based on small numbers so should be interpreted with caution.
502,Stapleton - St. George,9.5,
205,Sunset Park,7.6,Estimate is based on small numbers so should be interpreted with caution.
309,Union Square - Lower East Side,6,Estimate is based on small numbers so should be interpreted with caution.
305,Upper East Side,5.8,
304,Upper West Side,6.9,Estimate is based on small numbers so should be interpreted with caution.
301,Washington Heights,17.2,
402,West Queens,10.8,
211,Williamsburg - Bushwick,12.2,
503,Willowbrook,3,Estimate is based on small numbers so should be interpreted with caution.
